,logS,SMILES
7934,-2.5,COC(=O)C1=CC=C(OC(C)=O)C=C1
7550,-4.08,CCO/N=C(OC(=O)C1=CC=CC=C1)/C2=C(OC)C(=CC=C2OC)Cl
1683,-7.9814736459,Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(C)c1Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C
2920,-3.0006167172,CC(Cc1ccccc1)(C=C)C#N
9034,-0.69,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O
7293,-2.88,CN(C)C=NC1=C(C)C=C(Cl)C=C1
272,-3.7709815003,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
8713,-5.21,c1ccccc1c2c(Cl)cccc2Cl
2361,-2.1253109845,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O.C2CN=C(N2)c3ccccc3
4589,-2.4423,OC(=O)c1cccc(C=O)c1O
6355,-1.1083,CC1CCCC(O1)OC2CCCC(C)O2
4988,-3.0802,OCC1C(CO)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl
3930,-4.1958,CC(C)C1=CCC(=CC1)C
7185,-2.1296,OC(=O)c1ccc(nc1)C(O)=O
6606,-2.5295,Cc1ccccc1Cl
7425,-7.04,ClC1=CC(=C(Cl)C=C1)C2=CC(=CC=C2Cl)Cl
4276,-0.5809,NC(=O)NCC(O)=O
7727,-4.05,CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)[N]2C=NC=N2
4326,-0.527,C\C=C(/C)C=O
3194,-0.5325397259,[Na+].[Na+].[O-][S](=O)(=O)c1cccc(c1)N=Nc2ccc(N=Nc3ccc(Nc4ccccc4)c5c3cccc5[S]([O-])(=O)=O)c6ccccc26
802,-4.2250037793,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5
2041,-0.1131580367,[Na+].[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(CC)Cc4cccc(c4)[S]([O-])(=O)=O)c5ccccc5[S]([O-])(=O)=O
7386,-1.77,NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1
7350,-1.91,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
6642,-2.1225,Oc1ccc(Br)cc1Br
1661,-7.4761487948,Cc1cc(C)cc(c1)N2C(=O)c3ccc4c5ccc6C(=O)N(c7cc(C)cc(C)c7)C(=O)c8ccc(c9ccc(C2=O)c3c49)c5c68
4375,-1.4091,NC(Cc1[nH]nc2ccccc12)C(O)=O
4702,-0.2558,NC(=O)C(Cl)Cl
2164,-0.0992552152,OB(O)O
2238,-1.8796973024,CCCCCCCCN.CCCCO[P](S)(=O)OCCCC
3818,-3.8202,CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C
1280,-6.3372616649,C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1
4412,-1.7706,CCCCC(=O)OCC
667,-3.8614246907,Clc1cc(Cl)c(Cl)nc1Cl
3698,-4.4192,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C
218,-3.4975575811,CN(C(=O)N(C)c1ccccc1)c2ccccc2
7992,-2.43,CCOC(=O)OCOC1=CC=C(NC(C)=O)C=C1
4943,-2.9596,COC(=O)COc1ccc(Cl)cc1Cl
7056,-1.7898,NC(=S)Nc1ccccc1
9563,-5.9,ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1
8043,-2.29,CC1=NC2=C(N=C1C)C(=O)NC=N2
6279,-7.3209,Cc1c(F)c(F)c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F
7684,-2.58,CCOC(=O)COC(=O)C1=CC=CC=C1OC(C)=O
2906,-2.7673615716000004,CC(O)CCC1CCCCC1
3356,-7.423828912,CCc1cc(C)cc(CC)c1Nc2ccc(Nc3c(CC)cc(C)cc3CC)c4C(=O)c5ccccc5C(=O)c24
9198,-0.96,CNCC(O)C1=CC(O)=C(O)C=C1
3116,-5.5532102962,o1c(cnc1c2ccccc2)c3ccccc3
9351,-2.72,NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC(O)=CC=C2)=CS1
4020,1.1186,COCCO
2061,-1.4051913165,CN[C@@H](C)[C@@H](O)c1ccccc1
3129,0.4036921179,NC(N)=O.OC[P+](CO)(CO)CO.O[S]([O-])(=O)=O
3989,1.055,CC(O)CC=O
6358,-2.8497,[O-]C(=O)CN[S](=O)(=O)c1ccc2ccccc2c1
762,-1.7858311962,CC(C)c1ccc(N)cc1
2868,-2.4896905423,CCCC(C)C(=O)OCC
4432,-1.0006,CC(C)COC=O
2654,-0.1997551773,CCC(CO)(CO)COCC=C
4598,-0.4313,CCOC(=O)c1cccnc1
3944,-1.7395,C=CCN(CC=C)CC=C
4430,-2.3752,ClC1CCCCC1
5550,-4.4603,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2n1C(=O)Oc3ccccc3
3565,-5.8836966949,CCCCCCCC(=O)CC(=O)c1ccccc1
9848,-2.86,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 
7276,-2.26,NC1=CC(=C(O)C=C1)C(O)=O
28,-4.8091341894,CCCCCCCC\C=C/CCCCCCCC(O)=O.NCCNCCO
8060,-2.75,CCC(C(=O)NC(N)=O)(C(=O)OC)C1=CC=CC=C1
1828,0.9030401981,[Li].O[S](=O)(=O)C(F)(F)F
5807,-1.3011,OC(=O)CNC(=S)SCC(O)=O
6112,-5.199,Clc1ccc(Oc2ccccc2Cl)cc1Cl
364,-2.3927519971,O=C1Nc2ccccc2N1
2860,-2.4478585415,CC(CCC=C(C)C)C=O
6425,-1.4983,NC(=O)CNC(=O)COC(=O)c1ccccc1
5619,-2.3662,CC(C)OC(C)(C)C
5143,0.2124,CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O
547,-2.7681111795,CCCCCCCCCC(=O)N(C)C
5867,-0.0267,CNC(=O)O\N=C(/C)C(C)[S](C)(=O)=O
9242,-6.01,O=C(O)C1=CC=C(P(=O)(C2=CC=CC=C2)C2=CC=C(C(=O)O)C=C2)C=C1
4007,0.995,CN1CCOCC1
577,-3.7461507617,CC(C)=CCC\C(C)=C\COC=O
6782,-1.7444,OCc1cccc2ccccc12
6094,-7.47,Clc1ccc(Cl)c(c1)c2c(Cl)cc(Cl)cc2Cl
718,-1.7531263116999998,Cc1ccc(N)cc1Cl
5787,-0.1707,CCOC(C)C(=O)C(O)O
8671,-4.933,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2
8976,-3.22,CC1=CC=C(N2C=CC(=O)C(O)=C2C)C=C1
9154,-1.79,CCNC(=S)N1CCN(C(=O)OCC)CC1
4863,-0.5893,Cc1ccc(C)c(C)n1
2563,-0.5310304973,COC=C
9162,-2.14,COC1=CC=CC(C(=O)O)=C1OC
5307,-2.1908,CCOC(=O)C(CC(O)=O)=C(c1ccccc1)c2ccccc2
753,-3.931170339,CC(=O)OC(C)(C)C1CCC(=CC1)C
7316,-4.43,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
843,-4.9857583021,CCCCCCCCCCOC(C)=O
3821,-3.3682,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
1784,-1.2963650985,[Na+].Nc1c(cc(NC2CCCCC2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O
1111,0.4683422926,OO
4189,-2.3525,Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O
3743,-3.4634,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl
5375,-2.2558,CC1=CN(Cc2ccccc2)C(=O)NC1=O
5959,-3.6577,CCO[P](=S)(OCC)Oc1nn(C(C)C)c(Cl)n1
1184,-5.2104276195,[nH]1c2ccccc2c3ccccc13
6370,-3.9788,CNC1=C(C(=O)C(O1)c2ccccc2)c3cccc(c3)C(F)(F)F
6623,1.1777,CN(C)C
249,-7.098737149600001,CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
6141,-7.1568,FC(F)(F)Oc1ccc(NC(=O)NC(=O)c2ccccc2Cl)cc1
6533,-3.2307,CC(C)OC(=O)C1(CC1)[S](=O)(=O)c2ccc(C)cc2
7147,-4.4577,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
6230,-1.6471,CCOc1ccc(NC(=O)NN)cc1
7134,-1.2074,OC(=O)c1c(O)cccc1O
2127,-0.1590074228,CCCC=O
1221,-5.7752741917,CCCCCCCCCCCCCCCCCCN(CCO)CCO
8082,-2.63,CCN(CC)[S](=O)(=O)C1=CC=C(N)C=C1
2236,-1.7207775313,[H+].[Cl-].OC1(CCNCC1)c2ccc(Cl)cc2
5557,-2.9804,CN1C(=O)NN(C1=O)c2ccccc2
3896,-3.678,Cc1cc(Cl)ccc1OCCCC(O)=O
232,-3.4172455835,OC(=O)c1cc2ccccc2cc1O
7506,-4.4,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC(=CC=C2Cl)Cl
6368,-7.483,CC(C)(C)N1N=CC(=C(Cl)C1=O)SCc2ccc(cc2)C(C)(C)C
1265,-6.1987525576,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2
6055,-7.1419,Clc1ccc2cc(Cl)c(Cl)cc2c1
7118,-2.5976,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
3529,-7.484220297999999,CC(=C)C(=O)OCCCCCCCCCCCCOC(=O)C(C)=C
4632,-5.3723,Ic1ccc(I)cc1
7656,-1.59,CCCCOC(=O)N1C=C(F)C(=O)NC1=O
4616,-2.0885,OC(=O)c1ccc(cc1)C#N
5161,-0.7034,O/N=C/1CCCC=C1
3966,0.8723,CC(O)COC(C)CO
610,-2.7354179060000003,O=C1Nc2ccccc2C(=O)O1
5331,-3.3062,O=C1OCc2ccc3ccccc3c12
9268,-1.26,CCOC(=O)C(O)C1=CC=CC=C1
4287,-0.5752,CC(=O)C1CC(CC(O)=O)C1(C)C
3460,-7.9828073074,O=C1c2ccccc2c3ccc4Sc5ccccc5c6ccc1c3c46
4221,-2.338,CCO[P](=S)(OCC)Oc1cnccn1
4623,-4.7213,Cc1ccc(cc1)N=C=S
5759,-0.9801,N[S](=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1
5864,-4.031000000000001,CCN(CC)C(=O)SCc1ccccc1Cl
4534,-2.7813,I\C=C/I
9429,-3.65,O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(N3CC4CC3CN4)=C2)C1=O
6628,-2.3153,Nc1cc(Cl)cc(Cl)c1
5931,-4.9595,C/C=C/C(=O)Oc1c(cc(cc1C(C)(C)CC(C)(C)C)[N+]([O-])=O)[N+]([O-])=O
1654,-7.253899897899999,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)OC(=O)c1ccccc1
3804,-2.1498,CC(Br)CBr
8213,-6.64,ClC1=CC=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1
1854,-2.7475939424,[Na+].O[S](=O)(=O)CCN1CCN(CC1)CC[S]([O-])(=O)=O
7030,-1.9351,N#CSCC(CSC#N)SC#N
4376,-0.3225,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O
866,-2.0737299237,COC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O
9744,-3.15,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
2540,-0.1361989598,[Na+].CCCCCCCCCO[S]([O-])(=O)=O
4810,-4.0725,CCCCCCCOC(=O)c1ccc(O)cc1
6014,-9.29,Clc1ccc(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
7682,-4.05,FC(F)(F)C1=CC=CC(=C1)N2CC(CCl)C(Cl)C2=O
9781,-0.88,OC1CCCCCC1
2992,-3.6218288656,S=[Fe]
4531,-5.1591,CCCCC(C)CC
2818,-2.3134381403,CC(Cc1ccc2OCOc2c1)C=O
2922,-3.1599219868,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O
2845,-2.5769433589,CN[S](=O)(=O)c1cc(OC)c(N)cc1C
9021,-0.43,CC(C)CC(NC(=O)CN)C(=O)O
6826,-4.5917,Clc1ccccc1c2ccccc2
1670,-7.770909422999999,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC\C=C/CCCCCCCC
4685,-1.3679,CC1NC(C)SC(C)S1
1385,0.8502575853000001,C=CC(=O)N1CCOCC1
3741,-2.2888,O=C1N=CNc2nc[nH]c12
2362,-1.628640918,Nc1ccc(Cl)cc1
583,-0.8283051545000001,OC(=O)CC[P](O)(=O)c1ccccc1
63,-4.952868802799999,Cc1cc(cc(C)c1O)C(C)(C)c2cc(C)c(O)c(C)c2
4128,-0.4702,[Ag+].CC([O-])C(O)=O
999,0.0752827195,NO[S](O)(=O)=O
6488,-0.295,COc1ccc(NCC(O)CO)cc1
1709,0.9461910524,O=C1OCCO1
425,-2.6024346943,[Ca++].O[C@H]([C@@H](O)C(O)=O)C(O)=O
5651,-1.8122,CCCCC(O)C(C)C
9518,-2.37,CCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1
295,-1.292396158,Cc1cccc(C)c1O
3595,-7.1716670448,[Na+].C[O-].COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N.Cc2c(N)cccc2N
8044,-5.17,CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC4(O)CCC(O)=O
9795,-7.32,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21
7778,-4.64,CN1CCN(CC1)C2=NC3=C(NC4=C2C=CC=C4)C=CC(=C3)Cl
2846,-2.3914008137,CC(C)(C)c1ccc(O)cc1
4359,-1.8346,CCC(C)S
8059,-4.99,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O
5690,-0.2096,CCN(C(N)=O)c1ccccc1C
7327,-2.92,OC1=CC=CC2=C1C=CC=C2O
990,-4.2008661255,COC(=O)C1CC2(CCC1(C)C=C2)C(C)C
2909,-3.0887236136,O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34
1407,-7.5346282403,CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCC(O)=O.OCC(CO)(CO)CO
7479,-3.93,[O-][N+](=O)C1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1
8437,-1.62,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O
7997,-1.52,NC1=NC2=C([NH]1)N=C(N)N=C2N
3893,-2.7145,CCOc1ccc(cc1)C(=O)OCCN(CC)CC
8473,-5.44,NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O
1233,-6.3644088649,CCCCCCCCCCCCCCCCCCCCCCC.CCCCCCCCCCCC(CCC)(CCC)CCCCCCCC.CCc1ccc2cc3cc(CC)ccc3cc2c1
8544,0.804,COC(=O)C1CN(C)C(=O)C1
9455,-4.77,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)O
6704,-1.2334,FC(F)F
4565,0.9645,CC(Cl)C(O)=O
4477,-4.2286,CCC(C)(C)CC
9045,-1.14,CCN(CC)S(=O)(=O)N(CC)CC
3655,-10.098913562,ClCc1ccc(cc1)c2ccc(CCl)cc2
9462,-4.08,CC12CCC(C3=C1N=C(NS(=O)(=O)C1=CC=C(N)C=C1)N=C3)C2(C)C
154,-2.2684756839,CC(=C)C(=O)OCC(F)(F)F
9911,-8.53,ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1Cl
5636,-1.9509,C[Si](C)(C)CCCN
2759,-2.0112787971,CCN(CC)c1cccc(O)c1
8188,-4.92,N#CC(=NNC1=CC=C(C=C1)N=NC2=CC=CC=C2)C#N
6531,-2.8803,COC(=O)C1(CC1)[S](=O)(=O)c2ccc(C)cc2
4004,1.0309,Cc1ccncc1
8306,-8.47,ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1)Cl
5532,-2.4361,CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl
5253,-1.1482,N[P](N)(=O)c1ccccc1
645,-4.6808820955,CCCCC(CC)CCl
7173,-4.5371,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1
1704,-0.9163461364,[Na+].[Na+].COc1cc(c(C)cc1NC(=O)C(N=Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3)C(C)=O)[S]([O-])(=O)=O
3682,-2.2481,OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O
4442,0.1446,[Sr++].CC([O-])=O.CC([O-])=O
7845,-1.44,CC1=CNC(=O)N=C1N
9207,-1.52,CC1=C(NC(N)=O)C(=O)N(C2=CC=CC=C2)N1C
9833,-3.408,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C
7473,-7.07,CCCN(CCC)C1=C(C(=C(C=C1[N+]([O-])=O)C(F)(F)F)N)[N+]([O-])=O
2077,-0.8308225768999999,[K+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O
8282,-2.36,CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2
4846,-5.5934,CN1c2ccccc2Sc3ccccc13
5463,-2.3152,OC(=O)c1c(Cl)ccc2ccccc12
258,-4.4694622333,CC(C)(C)CC(C)(C)c1ccc(O)cc1
6116,-3.1630000000000003,CN1C=CSC1=Nc2ccc(C)cc2C
317,-4.5787304077,Brc1ccc(Br)c(C=C)c1
5805,-3.6367,ON(c1ccccc1)C(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O
9512,-2.04,O=C(C1CC1)N(O)C1CCCCC1
7042,-5.6004,Brc1cc(Br)cc(Br)c1
4619,-0.2678,OCc1cccc(O)c1
166,-4.2832046138,CCCCC(CC)COC(=O)C=C
9608,-7.33,CCC#CCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1
2128,-1.1819174748,C1CCSC1
708,-4.1492593891,CCCCCCCC/C=C/CCCCCCCC(=O)NCCCN(C)C
779,-3.016846171,CCO[Si](CC(C)C)(OCC)OCC
8001,-2.69,NC1=NC2=C(N=CC=N2)C(=N1)N
8685,-5.674,CCOC(=O)C(C)Oc1cccc(Oc2sc3cc(Cl)ccc3n2)c1
9155,-6.54,O=C(NC(=O)C1=C(F)C=CC=C1F)NC1=CC=C(Cl)C=C1
8037,-4.17,CCCCCCCCCC(=O)NNC(=O)C1=CC=NC=C1
4906,-2.4448,CC(F)(Cl)Cl
9634,-2.92,OCC1OC(N2C(C3=CC=CO3)=NC3=C2C=CC=C3)C(O)C1O
3547,-8.9148440789,CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)C(=O)Nc4ccccc4C
725,-5.0291347649,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3
1933,-1.2603343364,CCCCC(CC)(CO)CO
1546,-6.327772594400001,CCN(CC)c1ccc(N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)C#N)c(NC(C)=O)c1
2666,-1.2515054899,OCC1CCC2C3CC(CC3CO)C12
9145,-2.67,CCOC(=O)OC1=CC=C(NC(C)=O)C=C1
7632,-0.91,COC(=O)N1C=C(F)C(=O)NC1=O
5123,-0.6994,CCOC(=O)C(C)OC(C)=O
7584,-8.09,FC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)OC3=CC=C(C=C3Cl)C(F)(F)F
3903,-0.6085,CCOC(=O)C(=O)OCC
7019,-0.7241,C#CC#C
6341,-0.2232,COc1c(N)c(C=O)ccc1O
2799,-2.2729907436000003,CCCCN1C(=O)C=C(C)C(=C1O)C#N
9102,-2.5,NC1=C(S(=O)(=O)O)C=CC2=C1C=CC=N2
5738,-1.1442,Cc1ncc2nc(C)c(C)nc2n1
7714,-3.25,CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O
8728,-0.19,O=C(CCC)C
5183,-2.7229,C(Cc1ccccc1)NCc2ccccc2
6912,-0.6571,CCCCOC(N)=O
8588,-0.115,OC(CCl)CCl
5440,-7.2006,ClC1(Cl)C2(Cl)C3C(CC4C3C1(Cl)C5(Cl)C4C25Cl)C=O
1991,-1.2899752166,CCCCCCC(O)CO
7543,-3.72,CCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O
8319,-3.43,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CS2
9411,-2.54,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O
6564,-4.4694,CCCCCCC
8761,-2.23,COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3
2862,-2.8121429703,COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1
6612,-5.0963,[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl
8566,0.522,OC(=O)CC(S)C(O)=O
6313,-7.0057,CC(Oc1ccc(Cl)c(C)c1Cl)C(=O)Nc2ccccc2
9895,-2.3,CCOC1=CC=C(NC(C)=O)C=C1
5422,-1.5706,CNC(=O)Oc1ccccc1C2OCCO2
2710,1.0451691789,CCC(O)CO
4092,-6.2155,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C
3973,-1.3562,ClCC=C
9299,-1.16,COC1=CC=C(N(C)C(N)=O)C=C1
4322,0.8534,OCc1cc(O)ccc1O
7587,-8.83,C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7
9801,-5.613,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
2694,0.9351079333,OCCOC(=O)C=C
8240,-2.19,CC1=C(C)C(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2
6717,-1.6324,O=Cc1ccc2OCOc2c1
5679,-4.2822,ClC(Cl)(Cl)CC(=C)c1ccccc1
227,-3.7183913352,CCCCCCCC\C=C/CCCCCCCCNCCCNCCCN
6169,-4.0445,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2
7806,-6.33,O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)C3=C1C=CC=C3
417,-3.8514567881,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C
1487,-5.2703037605,CCCCCCC(CO)CCCC
6995,-1.7487,CCC(CC)COC(=O)N[S](N)(=O)=O
7763,-5.54,CC(C)OC1=C(Cl)C=C(Cl)C(=C1)N2N=C(OC2=O)C(C)(C)C
8269,-7.76,ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1
2747,-1.976703976,NC(=O)c1ccc(Cl)c(N)c1
960,-4.1979376007,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C
141,-1.1558864442,C=CN1CCN(C=C)C1=O
2452,0.2436628357999999,[NH4+].[O-][Cl](=O)(=O)=O
5545,-0.6334,CCCOCCC(=O)OC
5995,-2.974,CCN1C=C(C(O)=O)C(=O)c2cnc(nc12)N3CCNCC3
8135,-2.24,NC1=CC=CC2=C1C=CC(=C2)[S](O)(=O)=O
6689,-0.2334,CCC(O)CC
1480,-5.8419473099,CCC(COP)(COS)COS.CC(COS)(COS)COC(=O)CCCC(=O)OCC(C)(COS)COS
5289,-1.5537,OCC(O)C1OC(Oc2ccccc2)C(O)C(O)C1O
9052,-0.59,CCOC(=O)CNC(C)=CC(C)=O
8961,-0.85,CC1(C)N=C(C2=CC=CC=C2)NC1=O
9884,-8.56,ClC1=CC(Cl)=C(Cl)C(C2=CC(Cl)=CC(Cl)=C2Cl)=C1
3168,-1.0232212865,CCNc1ccc(cc1C)C(c2ccc(NCC)c(C)c2)=C3C=CC(=NCC)C(=C3)C.CC(O)=O
5283,-2.3097,CC(=O)Nc1ccc(Cl)cc1C
942,-4.0270844645,CCCCCCCCC(C)C=O
4960,-1.6336,NC(=O)Nc1ccc(Br)cc1
8534,-6.99,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2
1045,-4.080623481,S=[Cd]
2766,-2.4153529113,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
3751,-2.7785,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O
2656,0.1165037469,CC(C)=CC=O
4037,-1.6646,CCCCCCC(O)=O
1302,-6.6027992709,CC(C)c1cccc(c1)C(C)C
3027,-4.8638916314,N(c1ccccc1)c2cccc3ccccc23
7243,-2.77,CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O
6613,-2.5442,Fc1ccc(CCl)cc1
9344,-3.1,CC1=CC=C(NC(=O)C(O)(O)C(=O)NC2=CC=C(C)C=C2)C=C1
1779,-0.8207163555,Cc1cc(C)c(N)c(C)c1N
815,-4.9755135023,Nc1nc(N)nc(N)n1.O=C2NC(=O)NC(=O)N2
9158,-2.52,CC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C(=O)O)C=CC=C2)C=C1
5450,-3.0948,OCc1cc(Cl)c(Cl)c(Cl)c1
5050,-0.8135,CCCCOCC1CO1
9285,-4.82,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C
6311,-5.2203,CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2
9541,-3.94,O=C1NC(=O)N(CC2=C(Cl)C=C(Cl)C=C2)C=C1F
2709,1.3658352118,C1CN1
3473,-7.3953018986,CC(C)(c1cc(Br)c(OCC2CO2)c(Br)c1)c3cc(Br)c(OCC4CO4)c(Br)c3
2381,-0.8598205529,CC1(C)CC(O)CC(C)(C)N1CCO
6930,-3.8971,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1
5694,-1.3069,Cc1cc(C)c(C)c(C)n1
1052,-3.1515048921,S=C1Nc2ccccc2S1
2929,-3.1148651615,CCCCC(CC)COCC1CO1
4079,-5.444,Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1
8909,-2.8,O=C(O)c(ccc(N(=O)=O)c1)c1
3982,0.8536,CC(C)O[P](C)(F)=O
9315,-2.69,OC(=S)COC1=C(Cl)C=C(Cl)C=C1
1360,-6.2877399393,COC(C)COC(C)COCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C
950,-2.1115375925,CCCCCCCC(=O)NCC(O)=O
9454,0.16,CCCCCCCCSC(=N)N
2883,-2.5443674546,CCCCOC(=O)C(C)=C
2072,0.8402733738,O=C1NCCN1
